react_id	kappmax_davidi_per_pp_per_s_ensemble_model	kappmax_davidi_per_pp_per_s_median_imputed	kappmax_KO_ALE_davidi_per_pp_per_s_ensemble_model	kappmax_KO_ALE_davidi_per_pp_per_s_median_imputed	kappmax_KO_ALE_per_pp_per_s_ensemble_model	kappmax_KO_ALE_per_pp_per_s_median_imputed	kcat_in_vitro_per_s_ensemble_model	kcat_in_vitro_per_s_median_imputed
P5CD	32.5855591	6.2	48.90677884	4.2	2.655510936	3.26802058	15.92455707	16.61666667
P5CR	32	32	32	32	23.6602709	23.6602709	16.80387148	16.61666667
PACCOAE	5.986676103	6.2	4.799063315	4.2	2.314845322	3.26802058	6.401566878	16.61666667
PACCOAL	4.800632451	6.2	8.275610508	4.2	2.599712836	3.26802058	7.218155454	16.61666667
PACOAT	4.519636286	6.2	9.431960053	4.2	5.182569288	3.26802058	24.1979269	16.61666667
PAI2I	2.793254957	6.2	3.539160211	4.2	1.94196182	3.26802058	13.44736018	16.61666667
PAI2T	2.835627267	6.2	3.438041496	4.2	1.575668651	3.26802058	5.908124825	16.61666667
PANTS	0.02	0.02	0.028018759	0.028018759	0.028018759	0.028018759	1.4	1.4
PAPA120	4.753841098	6.2	16.96765971	4.2	7.234931483	3.26802058	17.4380887	16.61666667
PAPA120pp	4.753841098	6.2	16.96765971	4.2	7.234931483	3.26802058	17.4380887	16.61666667
PAPA140	4.753841098	6.2	16.96765971	4.2	7.234931483	3.26802058	17.4380887	16.61666667
PAPA140pp	4.753841098	6.2	16.96765971	4.2	7.234931483	3.26802058	17.4380887	16.61666667
PAPA141	4.753841098	6.2	16.96765971	4.2	7.234931483	3.26802058	17.4380887	16.61666667
PAPA141pp	4.753841098	6.2	16.96765971	4.2	7.234931483	3.26802058	17.4380887	16.61666667
PAPA160	4.753841098	6.2	16.96765971	4.2	7.234931483	3.26802058	17.4380887	16.61666667
PAPA160pp	4.753841098	6.2	16.96765971	4.2	7.234931483	3.26802058	17.4380887	16.61666667
PAPA161	4.753841098	6.2	16.96765971	4.2	7.234931483	3.26802058	17.4380887	16.61666667
PAPA161pp	4.753841098	6.2	16.96765971	4.2	7.234931483	3.26802058	17.4380887	16.61666667
PAPA180	4.753841098	6.2	16.96765971	4.2	7.234931483	3.26802058	17.4380887	16.61666667
PAPA180pp	4.753841098	6.2	16.96765971	4.2	7.234931483	3.26802058	17.4380887	16.61666667
PAPA181	4.753841098	6.2	16.96765971	4.2	7.234931483	3.26802058	17.4380887	16.61666667
PAPA181pp	4.753841098	6.2	16.96765971	4.2	7.234931483	3.26802058	17.4380887	16.61666667
PAPPT3	70	70	70	70	15.59233287	15.59233287	13.49544022	16.61666667
PAPSR	27.48041667	6.2	100.558809	4.2	10.12490253	3.26802058	22.80817702	16.61666667
PAPSR2	3.346984679	6.2	2.400840051	4.2	3.163225865	3.26802058	16.50924785	16.61666667
PCNO	4.854586134	6.2	12.35806257	4.2	2.794064087	3.26802058	12.9054793	16.61666667
PCNO_b	4.662746484	6.2	12.20625224	4.2	2.719301776	3.26802058	13.45592738	16.61666667
PDE1	9.394933869	6.2	6.909505413	4.2	3.390438505	3.26802058	18.29005707	16.61666667
PDE4	18.23231736	6.2	8.782507554	4.2	3.50376087	3.26802058	25.28175955	16.61666667
PDH	451.3959981	6.2	147.3019272	4.2	71.89990383	3.26802058	107.4209157	16.61666667
PDX5PO2	2.785131721	6.2	3.327505744	4.2	1.510258815	3.26802058	7.041716451	16.61666667
PDX5POi	0.03	0.03	0.03	0.03	4.176675749	3.26802058	0.13	0.13
PDX5PS	0.859905632	6.2	1.4812991	4.2	0.091514042	3.26802058	1.638165628	16.61666667
PDXPP	5.297311461	6.2	7.432379179	4.2	4.055823724	3.26802058	38.586032	16.61666667
PEAMNOpp	6.403926081	6.2	20.51675433	4.2	2.736612038	3.26802058	7.39133965	16.61666667
PERD	0.02	0.02	0.02	0.02	0.016316176	0.016316176	3.073467216	16.61666667
PERD_b	0.223359339	6.2	0.425091313	4.2	0.078893079	3.26802058	2.363826597	16.61666667
PETNT161pp	9.211836614	6.2	7.10499831	4.2	2.758737266	3.26802058	11.326748	16.61666667
PETNT181pp	9.211836614	6.2	7.10499831	4.2	2.758737266	3.26802058	11.326748	16.61666667
PFK	278	278	278	278	82.57187008	3.26802058	53	53
PFK_2	5.944479497	6.2	15.00499936	4.2	6.244473844	3.26802058	62	62
PFK_3	58	58	108.1692445	108.1692445	108.1692445	108.1692445	62	62
PFL	15.7667874	6.2	26.82499702	4.2	12.61103456	3.26802058	12.8	12.8
PGAMT	5.969116416	6.2	7.490760966	4.2	3.095659233	3.26802058	7.9	7.9
PGAMT_b	4	4	4	4	2.249192722	2.249192722	7.9	7.9
PGCD	20	20	37.46428643	37.46428643	37.46428643	37.46428643	13.5	13.5
PGI	71	71	129.9446856	129.9446856	129.9446856	129.9446856	665.3930588	16.61666667
PGI_b	56.83606847	6.2	105.549375	4.2	85.46243184	3.26802058	195.725453	16.61666667
PGK	11.4370756	6.2	16.01001043	4.2	19.84001762	3.26802058	1480	1480
PGK_b	42	42	114.5710492	114.5710492	114.5710492	114.5710492	52.02686977	16.61666667
PGL	184	184	588.7476299	588.7476299	588.7476299	588.7476299	218.2889806	16.61666667
PGLYCP	8.840864471	6.2	12.82401926	4.2	4.452894981	3.26802058	94	94
PGM	39.20585538	6.2	189.3688853	4.2	65.56609298	3.26802058	220	220
PGM_b	81.29096539	6.2	276.4850326	4.2	127.7199456	3.26802058	330	330
PGMT	44.34999729	6.2	129.5423214	4.2	34.91137533	3.26802058	0.006	0.006
PGMT_b	19.33004278	6.2	71.94417265	4.2	22.12188017	3.26802058	5.671467837	16.61666667
PGPP120	3.875663089	6.2	33.37315973	4.2	4.251783619	3.26802058	25.79095957	16.61666667
PGPP120pp	3.875663089	6.2	33.37315973	4.2	4.251783619	3.26802058	25.79095957	16.61666667
PGPP140	3.875663089	6.2	33.37315973	4.2	4.251783619	3.26802058	25.79095957	16.61666667
PGPP140pp	3.875663089	6.2	33.37315973	4.2	4.251783619	3.26802058	25.79095957	16.61666667
PGPP141	3.875663089	6.2	33.37315973	4.2	4.251783619	3.26802058	25.79095957	16.61666667
PGPP141pp	3.875663089	6.2	33.37315973	4.2	4.251783619	3.26802058	25.79095957	16.61666667
PGPP160	0.562083028	6.2	26.79845081	4.2	2.609756761	3.26802058	35.16677392	16.61666667
PGPP160pp	3.875663089	6.2	33.37315973	4.2	4.251783619	3.26802058	25.79095957	16.61666667
PGPP161	0.171918889	6.2	25.52719627	4.2	2.603425702	3.26802058	39.50461165	16.61666667
PGPP161pp	3.875663089	6.2	33.37315973	4.2	4.251783619	3.26802058	25.79095957	16.61666667
PGPP180	3.875663089	6.2	33.37315973	4.2	4.251783619	3.26802058	25.79095957	16.61666667
PGPP180pp	3.875663089	6.2	33.37315973	4.2	4.251783619	3.26802058	25.79095957	16.61666667
PGPP181	0.098868485	6.2	3.900099904	4.2	1.266994132	3.26802058	52.41442031	16.61666667
PGPP181pp	3.875663089	6.2	33.37315973	4.2	4.251783619	3.26802058	25.79095957	16.61666667
PGSA120	5.959287303	6.2	11.32330083	4.2	5.363518872	3.26802058	45.60119345	16.61666667
PGSA140	5.959287303	6.2	11.32330083	4.2	5.363518872	3.26802058	45.60119345	16.61666667
PGSA141	5.959287303	6.2	11.32330083	4.2	5.363518872	3.26802058	45.60119345	16.61666667
PGSA160	3.610849309	6.2	12.65921368	12.65921368	12.65921368	12.65921368	38.91192075	16.61666667
PGSA161	2.95118643	6.2	9.846652292	9.846652292	9.846652292	9.846652292	34.8623881	16.61666667
PGSA180	5.959287303	6.2	11.32330083	4.2	5.363518872	3.26802058	45.60119345	16.61666667
PGSA181	2.858611757	6.2	5.074588576	5.074588576	5.074588576	5.074588576	22.21445908	16.61666667
PHDA	5.671348338	6.2	9.322206838	4.2	4.501681386	3.26802058	15.01949377	16.61666667
PHETA1	16.66205208	6.2	9.05553678	4.2	4.269688326	3.26802058	180	180
PHETA1_b	12.14485178	6.2	20.31397918	4.2	11.59655894	3.26802058	15.54131834	16.61666667
PHETRS	5.112507803	6.2	6.540264366	4.2	2.674387483	3.26802058	9.682677286	16.61666667
PHYTSpp	9.178773407	6.2	11.71710191	4.2	12.80320053	3.26802058	6931	6931
PLIPA1A120pp	2.931059768	6.2	19.21831857	4.2	3.462474567	3.26802058	7.382854461	16.61666667
PLIPA1A140pp	2.931059768	6.2	19.21831857	4.2	3.462474567	3.26802058	7.382854461	16.61666667
PLIPA1A141pp	2.931059768	6.2	19.21831857	4.2	3.462474567	3.26802058	7.382854461	16.61666667
PLIPA1A160pp	2.931059768	6.2	19.21831857	4.2	3.462474567	3.26802058	7.382854461	16.61666667
PLIPA1A161pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA1A180pp	2.931059768	6.2	19.21831857	4.2	3.462474567	3.26802058	7.382854461	16.61666667
PLIPA1A181pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA1E120pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA1E140pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA1E141pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA1E160pp	2.931059768	6.2	19.21831857	4.2	3.462474567	3.26802058	7.382854461	16.61666667
PLIPA1E161pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA1E180pp	2.931059768	6.2	19.21831857	4.2	3.462474567	3.26802058	7.382854461	16.61666667
PLIPA1E181pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA1G120pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA1G140pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA1G141pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA1G160pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA1G161pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA1G180pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA1G181pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA2A120pp	2.931059768	6.2	19.21831857	4.2	3.462474567	3.26802058	7.382854461	16.61666667
PLIPA2A140pp	2.931059768	6.2	19.21831857	4.2	3.462474567	3.26802058	7.382854461	16.61666667
PLIPA2A141pp	2.931059768	6.2	19.21831857	4.2	3.462474567	3.26802058	7.382854461	16.61666667
PLIPA2A160pp	2.931059768	6.2	19.21831857	4.2	3.462474567	3.26802058	7.382854461	16.61666667
PLIPA2A161pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA2A180pp	2.931059768	6.2	19.21831857	4.2	3.462474567	3.26802058	7.382854461	16.61666667
PLIPA2A181pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA2E120pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA2E140pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA2E141pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA2E160pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA2E161pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA2E180pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA2E181pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA2G120pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA2G140pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA2G141pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA2G160pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA2G161pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PLIPA2G180pp	2.917614448	6.2	9.949120563	4.2	2.127452998	3.26802058	6.818638551	16.61666667
PLIPA2G181pp	2.954274467	6.2	10.75379967	4.2	2.514083546	3.26802058	7.848267656	16.61666667
PMANM	6.500856091	6.2	8.475510819	4.2	2.995767939	3.26802058	10.95674265	16.61666667
PMANM_b	6.500856091	6.2	8.475510819	4.2	2.995767939	3.26802058	10.95674265	16.61666667
PMDPHT	0.123604117	6.2	0.215400055	4.2	0.188858572	3.26802058	98.49360683	16.61666667
PMEACPE	0.004	0.004	0.004	0.004	0.002756383	0.002756383	31.24480837	16.61666667
PMPK	0.5	0.5	0.5	0.5	0.038970271	0.038970271	0.07	0.07
PNSPA	3.632924417	6.2	7.978895349	4.2	4.831707391	3.26802058	18.23805047	16.61666667
PNTK	0.27	0.27	0.27	0.27	0.227027414	0.227027414	1.14	1.14
POAACR	5.015958052	6.2	9.043019141	4.2	2.992231564	3.26802058	31.79818794	16.61666667
POR5	6.347656816	6.2	6.4015223	4.2	3.980005511	3.26802058	10.58727218	16.61666667
POR5_b	12.95848011	6.2	9.233058984	4.2	6.197212289	3.26802058	35.62099742	16.61666667
POX	6.613686312	6.2	6.127856836	4.2	2.409919863	3.26802058	13.93929182	16.61666667
PPA	26.94227699	6.2	68.91891543	4.2	28.43665709	3.26802058	390	390
PPA2	2.779169887	6.2	3.329014222	4.2	1.56979597	3.26802058	389	389
PPAKr	2.810665916	6.2	4.301440199	4.2	1.543175186	3.26802058	6.926793884	16.61666667
PPAKr_b	6.040367146	6.2	8.685685844	4.2	4.078547587	3.26802058	13.96518088	16.61666667
PPBNGS	0.24	0.24	0.24	0.24	0.158582703	0.158582703	5.925435831	16.61666667
PPC	46	46	46	46	61.31396046	3.26802058	150	150
PPCDC	0.15	0.15	0.15	0.15	0.073954555	0.073954555	0.833	0.833
PPCK	34.70669241	6.2	60.74375174	4.2	35.58729306	3.26802058	26	26
PPCSCT	13.53159317	6.2	13.34475401	4.2	18.76042181	3.26802058	433.2606031	16.61666667
PPDOy	4.792932473	6.2	11.06508754	4.2	2.810607207	3.26802058	11.16902613	16.61666667
PPGPPDP	14.65249218	6.2	8.699014831	4.2	3.524073243	3.26802058	51.79955237	16.61666667
PPK	6.763916473	6.2	6.236654092	4.2	2.665989388	3.26802058	6.466782245	16.61666667
PPK2	6.763916473	6.2	6.236654092	4.2	2.665989388	3.26802058	6.466782245	16.61666667
PPK2r	5.760042456	6.2	12.8197036	4.2	7.098511645	3.26802058	17.35271477	16.61666667
PPK2r_b	6.737944857	6.2	0.033097615	0.033097615	0.033097615	0.033097615	15.5710688	16.61666667
PPKr	5.760042456	6.2	12.8197036	4.2	7.098511645	3.26802058	17.35271477	16.61666667
PPKr_b	6.737944857	6.2	368.1561569	368.1561569	368.1561569	368.1561569	15.5710688	16.61666667
PPM	4.692215226	6.2	5.333507559	4.2	2.864290021	3.26802058	13.04796547	16.61666667
PPM2	4.397392055	6.2	6.464724263	4.2	2.314589673	3.26802058	9.62521737	16.61666667
PPM2_b	6.152732916	6.2	8.872955742	4.2	2.70961301	3.26802058	11.96913336	16.61666667
PPM_b	27.13512588	6.2	44.32758288	4.2	16.1021121	3.26802058	68.76964449	16.61666667
PPNCL2	0.15	0.15	0.15	0.15	0.073954555	0.073954555	2.718622621	16.61666667
PPND	22	22	22	22	19.9767128	19.9767128	0.45	0.45
PPNDH	12	12	17.8653111	17.8653111	17.8653111	17.8653111	1890	1890
PPPGO	2.79956871	6.2	3.326335945	4.2	1.508022516	3.26802058	6.574881203	16.61666667
PPPGO3	0.12	0.12	0.184466498	0.184466498	0.184466498	0.184466498	6.586623839	16.61666667
PPPNDO	11.19925797	6.2	8.481311243	4.2	2.766830892	3.26802058	9.31532019	16.61666667
PPS	324.6232506	6.2	195.8568786	4.2	41.23326439	3.26802058	60.39440569	16.61666667
PPTHpp	5.075709054	6.2	19.44028454	4.2	4.950185152	3.26802058	11.0267511	16.61666667
PRAGSr	20	20	20	20	13.68984735	13.68984735	10.51209956	16.61666667
PRAGSr_b	8.208624748	6.2	51.18370961	4.2	4.628823629	3.26802058	10.87312041	16.61666667
PRAIi	5	5	5	5	3.378220471	3.378220471	32	32
PRAIS	10	10	14.58303011	14.58303011	14.58303011	14.58303011	15.66935234	16.61666667
PRAMPC	22	22	22	22	9.319030971	9.319030971	98.47057016	16.61666667
PRASCSi	3.5	3.5	5.514622481	5.514622481	5.514622481	5.514622481	12.93496377	16.61666667
PRATPP	22	22	22	22	9.319030971	9.319030971	98.47057016	16.61666667
PRCPD	5.495707435	6.2	10.69208823	4.2	8.58903257	3.26802058	19.77946342	16.61666667
PRFGS	14	14	14	14	10.23021934	10.23021934	7.161197303	16.61666667
PRMICI	10	10	13.48005775	13.48005775	13.48005775	13.48005775	10.66304835	16.61666667
PRMICI_b	8.173594158	6.2	8.789257623	4.2	3.676523411	3.26802058	9.295770451	16.61666667
PROD2	6.134702871	6.2	0.169010959	0.169010959	0.169010959	0.169010959	10.15103894	16.61666667
PROD3	22.50595822	6.2	6.909345838	4.2	2.562291602	3.26802058	16.10361291	16.61666667
PROTRS	5.112507803	6.2	6.540264366	4.2	2.674387483	3.26802058	81	81
PRPPS	8	8	17.03327296	17.03327296	17.03327296	17.03327296	21.91107095	16.61666667
PRPPS_b	6.497753874	6.2	36.94740085	4.2	16.77528728	3.26802058	37.82932144	16.61666667
PSCVT	21	21	21	21	8.659948642	8.659948642	56.6	56.6
PSCVT_b	5.025303955	6.2	10.00682233	4.2	3.520975039	3.26802058	8.619407964	16.61666667
PSD120	5.057192059	6.2	5.74534531	4.2	3.061142144	3.26802058	8.052192033	16.61666667
PSD140	5.057192059	6.2	5.74534531	4.2	3.061142144	3.26802058	8.052192033	16.61666667
PSD141	5.057192059	6.2	5.74534531	4.2	3.061142144	3.26802058	8.052192033	16.61666667
PSD160	6.7	6.7	6.7	6.7	5.497191921	5.497191921	10.0522183	16.61666667
PSD161	7.9	7.9	7.9	7.9	4.275621408	4.275621408	9.30117528	16.61666667
PSD180	5.057192059	6.2	5.74534531	4.2	3.061142144	3.26802058	8.052192033	16.61666667
PSD181	3.640413756	6.2	2.203656535	2.203656535	2.203656535	2.203656535	8.130596774	16.61666667
PSERT	8.3	8.3	37.41341996	37.41341996	37.41341996	37.41341996	1.75	1.75
PSP_L	1481	1481	2693.14211	2693.14211	2693.14211	2693.14211	66	66
PSP_Lpp	4.580618224	6.2	21.00172099	4.2	4.22643648	3.26802058	1.43	1.43
PSSA120	6.450669293	6.2	11.12795497	4.2	2.765517908	3.26802058	10.89202184	16.61666667
PSSA140	6.450669293	6.2	11.12795497	4.2	2.765517908	3.26802058	10.89202184	16.61666667
PSSA141	6.450669293	6.2	11.12795497	4.2	2.765517908	3.26802058	10.89202184	16.61666667
PSSA160	15	15	15	15	3.701974418	3.701974418	11.94763941	16.61666667
PSSA161	18	18	18	18	2.879332065	2.879332065	11.27927193	16.61666667
PSSA180	6.450669293	6.2	11.12795497	4.2	2.765517908	3.26802058	10.89202184	16.61666667
PSSA181	4.776833103	6.2	1.484008604	1.484008604	1.484008604	1.484008604	10.79888391	16.61666667
PSURIK	4.956933721	6.2	7.84562247	4.2	3.356983358	3.26802058	12.43237537	16.61666667
PTA2	2.973159749	6.2	3.335744843	4.2	1.524220964	3.26802058	5.402059823	16.61666667
PTAr	136.8515596	6.2	325.6966101	4.2	46.44592653	3.26802058	227.6	227.6
PTAr_b	84.31229393	6.2	165.6516196	4.2	27.55640881	3.26802058	29.6	29.6
PTHRpp	4.580618224	6.2	21.00172099	4.2	4.22643648	3.26802058	8.629745745	16.61666667
PTPATi	0.55	0.55	1.286562501	1.286562501	1.286562501	1.286562501	12.3	12.3
PTRCTA	10.05156826	6.2	8.492879003	4.2	3.899522478	3.26802058	12.92089659	16.61666667
PUACGAMS	6.77469771	6.2	6.85147503	4.2	2.664868434	3.26802058	21.87497774	16.61666667
PUACGAMS_b	7.600218029	6.2	11.18052854	4.2	3.220147	3.26802058	16.80425343	16.61666667
PUNP1	3.068781026	6.2	3.582165187	4.2	2.624657995	3.26802058	3.3	3.3
PUNP1_b	0.01	0.01	0.01	0.01	1.786403492	3.26802058	3.3	3.3
PUNP2	0.05617732	6.2	0.161613505	4.2	0.927556162	3.26802058	2.01	2.01
PUNP2_b	3.068781026	6.2	3.582165187	4.2	2.624657995	3.26802058	2.01	2.01
PUNP3	3.219277419	6.2	3.612182452	4.2	2.628786818	3.26802058	2.01	2.01
PUNP3_b	0.94005333	6.2	0.797018233	4.2	2.390224152	3.26802058	2.01	2.01
PUNP4	0.94005333	6.2	0.797018233	4.2	2.390224152	3.26802058	2.01	2.01
PUNP4_b	3.219277419	6.2	3.612182452	4.2	2.628786818	3.26802058	2.01	2.01
PUNP5	3.219277419	6.2	3.612182452	4.2	2.628786818	3.26802058	4	4
PUNP5_b	3.219277419	6.2	3.612182452	4.2	2.628786818	3.26802058	4	4
PUNP6	3.219277419	6.2	3.612182452	4.2	2.628786818	3.26802058	2.01	2.01
PUNP6_b	3.219277419	6.2	3.612182452	4.2	2.628786818	3.26802058	2.01	2.01
PUNP7	5.32406939	6.2	18.59228981	4.2	3.961168205	3.26802058	2.01	2.01
PUNP7_b	5.32406939	6.2	18.59228981	4.2	3.961168205	3.26802058	2.01	2.01
PYAM5PO	2.800929222	6.2	3.380999451	4.2	4.176675749	3.26802058	6.457953902	16.61666667
PYDAMK	4.724537393	6.2	7.949866063	4.2	3.412508681	3.26802058	13.06395755	16.61666667
PYDXK	4.779886556	6.2	7.882880004	4.2	3.423995704	3.26802058	13.04378604	16.61666667
PYDXNK	4.724537393	6.2	7.949866063	4.2	3.412508681	3.26802058	13.06395755	16.61666667
PYDXPP	6.420558435	6.2	7.393496071	4.2	3.374722406	3.26802058	23.89375517	16.61666667
PYK	98.30274137	6.2	117.2696213	4.2	60.99556431	3.26802058	123	123
PYK2	2.759679269	6.2	3.282802925	4.2	1.483969008	3.26802058	5.007832114	16.61666667
PYK3	2.759311087	6.2	3.283143825	4.2	1.484309035	3.26802058	5.012031104	16.61666667
PYK4	2.759672092	6.2	3.282793116	4.2	1.483960012	3.26802058	5.007723134	16.61666667
PYK6	2.759668227	6.2	3.283117719	4.2	1.484090869	3.26802058	5.007664182	16.61666667
PYNP2r	3.005401328	6.2	5.33664385	4.2	6.931894873	3.26802058	6.137828619	16.61666667
PYNP2r_b	4.450373426	6.2	5.763936859	4.2	3.13608449	3.26802058	8.405721431	16.61666667
PYROX	7.61278192	6.2	7.407018866	4.2	2.791379991	3.26802058	6.379112118	16.61666667
QMO2	2.759373015	6.2	3.283799539	4.2	1.483888841	3.26802058	4.983688884	16.61666667
QMO3	2.814200468	6.2	3.673442161	4.2	1.896808449	3.26802058	12.78662958	16.61666667
QUINDH	4.730389037	6.2	5.28947601	4.2	3.095730696	3.26802058	17.43007481	16.61666667
QUINDHyi	4.85273865	6.2	8.31138565	4.2	4.070743601	3.26802058	10.7919117	16.61666667
QULNS	0.46	0.46	0.724280662	0.724280662	0.724280662	0.724280662	15.27488303	16.61666667
R15BPK	12.51719871	6.2	24.21999937	4.2	12.72596367	3.26802058	45.13788143	16.61666667
R1PK	12.53827785	6.2	22.41480823	4.2	12.56463619	3.26802058	14.2825926	16.61666667
R5PP	5.589529797	6.2	7.621237508	4.2	3.409544236	3.26802058	4.9	4.9
R5PPpp	4.580618224	6.2	21.00172099	4.2	4.22643648	3.26802058	4.9	4.9
RBFK	0.09	0.09	0.09	0.09	0.086317844	0.086317844	6.446877212	16.61666667
RBFSa	0.01	0.01	0.073720485	0.073720485	0.073720485	0.073720485	3.965639666	16.61666667
RBFSb	0.03	0.03	0.03	0.03	0.024041756	0.024041756	1.166601259	16.61666667
RBK	9.305005372	6.2	7.049377023	4.2	2.89024629	3.26802058	23.79557924	16.61666667
RBK_L1	6.224704329	6.2	7.729498355	4.2	2.774158874	3.26802058	0.84	0.84
RBP4E	4.442870634	6.2	5.380040368	4.2	2.869761488	3.26802058	0.855	0.855
RBP4E_b	4.695045295	6.2	6.376433261	4.2	3.032085098	3.26802058	9.484650124	16.61666667
REPHACCOAI	5.390386767	6.2	8.564160148	4.2	4.078866118	3.26802058	11.82448934	16.61666667
REPHACCOAI_b	5.390386767	6.2	8.564160148	4.2	4.078866118	3.26802058	11.82448934	16.61666667
RHAT1	3.874320811	6.2	19.01035178	19.01035178	19.01035178	19.01035178	11.73807578	16.61666667
RHCCE	0.003	0.003	0.015614315	0.015614315	0.015614315	0.015614315	0.38	0.38
RHMND	4.830337779	6.2	8.299659237	4.2	4.664836622	3.26802058	10.931012	16.61666667
RHMND_b	4.830337779	6.2	8.299659237	4.2	4.664836622	3.26802058	10.931012	16.61666667
RMI	4.758120797	6.2	5.351675725	4.2	2.791214077	3.26802058	10.06297587	16.61666667
RMI_b	4.758120797	6.2	5.351675725	4.2	2.791214077	3.26802058	10.06297587	16.61666667
RMK	5.774009007	6.2	6.321503831	4.2	2.881141258	3.26802058	6.193007227	16.61666667
RMPA	5.661113578	6.2	8.288358582	4.2	3.419392497	3.26802058	38.3	38.3
RMPA_b	4.939364709	6.2	6.458586498	4.2	3.082979505	3.26802058	38.3	38.3
RNDR1	30.02793401	6.2	31.84628589	4.2	0.923363999	3.26802058	4.735497956	16.61666667
RNDR1b	4.903888285	6.2	6.858841926	4.2	0.292833269	3.26802058	33.2296117	16.61666667
RNDR2	65.08546707	6.2	33.62516845	4.2	1.810068118	3.26802058	5.139809603	16.61666667
RNDR2b	9.541098693	6.2	8.619839571	4.2	0.890564856	3.26802058	24.02784886	16.61666667
RNDR3	45.97057625	6.2	23.14639626	4.2	1.482477939	3.26802058	3.730338659	16.61666667
RNDR3b	5.89464276	6.2	5.869718629	4.2	0.301485031	3.26802058	19.7424982	16.61666667
RNDR4	0.195825767	6.2	0.299512527	4.2	0.009409711	3.26802058	0.351813085	16.61666667
RNDR4b	1.090388712	6.2	1.568601078	4.2	0.07860839	3.26802058	5.392212299	16.61666667
RNTR1c2	41.86770451	6.2	12.11341142	4.2	2.218289278	3.26802058	11.10263151	16.61666667
RNTR2c2	41.68435054	6.2	13.06341778	4.2	2.260405105	3.26802058	14.54093622	16.61666667
RNTR3c2	35.37120675	6.2	8.281076997	4.2	1.99678961	3.26802058	10.51704894	16.61666667
RNTR4c2	2.806349197	6.2	3.295163131	4.2	1.498421211	3.26802058	5.890027773	16.61666667
RPE	62.13936553	6.2	491.5502437	4.2	70.02092631	3.26802058	2	2
RPE_b	15.82959393	6.2	234.7375946	4.2	4.629286191	3.26802058	8.484662739	16.61666667
RPI	8.631144482	6.2	14.38383575	4.2	3.447159039	3.26802058	52	52
RPI_b	53.92071017	6.2	120.4041525	4.2	51.70850832	3.26802058	69	69
RPNTPH	5.086538238	6.2	9.835170809	4.2	6.806072417	3.26802058	13.16648881	16.61666667
RU5PP	4.482304855	6.2	6.084200645	4.2	3.226787407	3.26802058	9.505666396	16.61666667
RZ5PP	5.175206545	6.2	11.9290138	4.2	5.385395782	3.26802058	30.86547808	16.61666667
